SaleID,Timestamp,DrugID,Quantity,UnitPrice,Revenue,BatchID,DataSource,DataStatus,NotOperationalEvidence
SALE00019917,2024-07-14T09:11:00,D0001,5,10.71,53.55,B000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019918,2024-07-14T15:53:00,D0003,2,84.38,168.76,B000288,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019919,2024-07-14T17:17:00,D0005,6,52.09,312.54,B000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019920,2024-07-14T19:54:00,D0006,2,61.77,123.54,B000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019921,2024-07-14T18:35:00,D0007,2,74.09,148.18,B000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019922,2024-07-14T21:15:00,D0008,1,62.15,62.15,B000313,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019923,2024-07-14T15:36:00,D0009,4,21.38,85.52,B000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019924,2024-07-14T19:11:00,D0011,3,50.9,152.7,B000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019925,2024-07-14T14:25:00,D0014,1,21.2,21.2,B000294,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019926,2024-07-14T14:19:00,D0016,5,51.61,258.05,B000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019927,2024-07-14T17:34:00,D0017,1,51.11,51.11,B000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019928,2024-07-14T14:13:00,D0018,4,78.06,312.24,B000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019929,2024-07-14T13:55:00,D0021,6,57.92,347.52,B000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019930,2024-07-14T09:06:00,D0024,2,25.32,50.64,B000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019931,2024-07-14T17:54:00,D0026,1,84.52,84.52,B000026,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019932,2024-07-14T13:25:00,D0027,5,21.0,105.0,B000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019933,2024-07-14T12:03:00,D0029,4,13.88,55.52,B000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019934,2024-07-14T09:16:00,D0030,1,29.59,29.59,B000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019935,2024-07-14T17:08:00,D0032,2,53.65,107.3,B000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019936,2024-07-14T14:57:00,D0034,2,34.89,69.78,B000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019937,2024-07-14T10:50:00,D0035,6,13.01,78.06,B000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019938,2024-07-14T18:47:00,D0036,1,47.28,47.28,B000036,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019939,2024-07-14T14:13:00,D0037,1,46.49,46.49,B000315,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019940,2024-07-14T17:49:00,D0038,3,3.72,11.16,B000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019941,2024-07-14T16:42:00,D0039,1,61.94,61.94,B000306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019942,2024-07-14T08:48:00,D0041,1,102.43,102.43,B000314,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019943,2024-07-14T20:59:00,D0042,5,21.23,106.15,B000292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019944,2024-07-14T20:19:00,D0043,7,38.77,271.39,B000311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019945,2024-07-14T19:43:00,D0046,2,51.02,102.04,B000298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019946,2024-07-14T11:03:00,D0048,7,43.3,303.1,B000291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019947,2024-07-14T17:42:00,D0049,1,82.09,82.09,B000297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019948,2024-07-14T18:44:00,D0050,3,22.42,67.26,B000310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019949,2024-07-15T17:31:00,D0001,6,10.71,64.26,B000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019950,2024-07-15T21:09:00,D0002,1,68.21,68.21,B000002,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019951,2024-07-15T08:58:00,D0003,2,84.38,168.76,B000288,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019952,2024-07-15T19:24:00,D0005,6,52.09,312.54,B000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019953,2024-07-15T20:06:00,D0006,1,61.77,61.77,B000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019954,2024-07-15T17:35:00,D0007,2,74.09,148.18,B000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019955,2024-07-15T18:42:00,D0008,1,62.15,62.15,B000313,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019956,2024-07-15T18:41:00,D0009,12,21.38,256.56,B000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019957,2024-07-15T11:05:00,D0011,5,50.9,254.5,B000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019958,2024-07-15T17:14:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019959,2024-07-15T19:50:00,D0015,1,75.33,75.33,B000015,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019960,2024-07-15T20:55:00,D0016,7,51.61,361.27,B000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019961,2024-07-15T09:38:00,D0017,2,51.11,102.22,B000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019962,2024-07-15T17:06:00,D0018,9,78.06,702.54,B000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019963,2024-07-15T15:41:00,D0021,5,57.92,289.6,B000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019964,2024-07-15T14:52:00,D0023,1,55.78,55.78,B000023,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019965,2024-07-15T11:45:00,D0024,1,25.32,25.32,B000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019966,2024-07-15T16:12:00,D0026,1,84.52,84.52,B000026,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019967,2024-07-15T09:30:00,D0027,5,21.0,105.0,B000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019968,2024-07-15T20:01:00,D0029,5,13.88,69.4,B000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019969,2024-07-15T11:34:00,D0030,1,29.59,29.59,B000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019970,2024-07-15T18:49:00,D0032,2,53.65,107.3,B000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019971,2024-07-15T15:47:00,D0033,1,66.98,66.98,B000270,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019972,2024-07-15T19:28:00,D0034,2,34.89,69.78,B000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019973,2024-07-15T17:17:00,D0035,4,13.01,52.04,B000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019974,2024-07-15T18:09:00,D0037,1,46.49,46.49,B000315,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019975,2024-07-15T20:57:00,D0038,3,3.72,11.16,B000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019976,2024-07-15T20:29:00,D0039,1,61.94,61.94,B000306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019977,2024-07-15T08:30:00,D0041,2,102.43,204.86,B000314,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019978,2024-07-15T09:00:00,D0042,5,21.23,106.15,B000292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019979,2024-07-15T08:18:00,D0043,10,38.77,387.7,B000311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019980,2024-07-15T18:42:00,D0044,1,53.91,53.91,B000044,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019981,2024-07-15T17:16:00,D0045,1,60.67,60.67,B000045,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019982,2024-07-15T16:32:00,D0046,6,51.02,306.12,B000298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019983,2024-07-15T11:22:00,D0047,1,33.93,33.93,B000295,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019984,2024-07-15T10:47:00,D0048,8,43.3,346.4,B000291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019985,2024-07-15T16:14:00,D0049,1,82.09,82.09,B000297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019986,2024-07-15T14:52:00,D0050,5,22.42,112.1,B000310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019987,2024-07-16T20:45:00,D0001,5,10.71,53.55,B000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019988,2024-07-16T15:49:00,D0003,2,84.38,168.76,B000318,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019989,2024-07-16T16:42:00,D0005,6,52.09,312.54,B000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019990,2024-07-16T11:11:00,D0006,1,61.77,61.77,B000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019991,2024-07-16T18:31:00,D0007,3,74.09,222.27,B000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019992,2024-07-16T17:14:00,D0009,5,21.38,106.9,B000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019993,2024-07-16T08:50:00,D0010,1,47.12,47.12,B000282,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019994,2024-07-16T16:50:00,D0011,7,50.9,356.3,B000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019995,2024-07-16T20:54:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019996,2024-07-16T16:56:00,D0015,1,75.33,75.33,B000015,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019997,2024-07-16T13:34:00,D0016,8,51.61,412.88,B000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019998,2024-07-16T11:08:00,D0017,1,51.11,51.11,B000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00019999,2024-07-16T12:38:00,D0018,8,78.06,624.48,B000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020000,2024-07-16T10:58:00,D0019,1,91.17,91.17,B000019,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020001,2024-07-16T12:44:00,D0020,1,104.74,104.74,B000020,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020002,2024-07-16T08:46:00,D0021,6,57.92,347.52,B000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020003,2024-07-16T17:44:00,D0022,1,35.59,35.59,B000269,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020004,2024-07-16T13:10:00,D0023,1,55.78,55.78,B000023,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020005,2024-07-16T11:19:00,D0024,1,25.32,25.32,B000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020006,2024-07-16T19:40:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020007,2024-07-16T13:52:00,D0026,1,84.52,84.52,B000026,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020008,2024-07-16T21:12:00,D0027,5,21.0,105.0,B000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020009,2024-07-16T20:04:00,D0029,4,13.88,55.52,B000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020010,2024-07-16T13:54:00,D0030,1,29.59,29.59,B000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020011,2024-07-16T20:35:00,D0032,3,53.65,160.95,B000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020012,2024-07-16T18:01:00,D0033,1,66.98,66.98,B000270,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020013,2024-07-16T12:14:00,D0034,1,34.89,34.89,B000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020014,2024-07-16T09:11:00,D0035,5,13.01,65.05,B000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020015,2024-07-16T19:28:00,D0037,1,46.49,46.49,B000315,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020016,2024-07-16T15:28:00,D0038,2,3.72,7.44,B000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020017,2024-07-16T13:39:00,D0041,1,102.43,102.43,B000314,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020018,2024-07-16T14:59:00,D0042,5,21.23,106.15,B000292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020019,2024-07-16T09:42:00,D0043,8,38.77,310.16,B000311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020020,2024-07-16T18:54:00,D0044,1,53.91,53.91,B000044,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020021,2024-07-16T08:16:00,D0045,1,60.67,60.67,B000045,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020022,2024-07-16T10:36:00,D0046,4,51.02,204.08,B000298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020023,2024-07-16T17:56:00,D0047,1,33.93,33.93,B000295,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020024,2024-07-16T08:25:00,D0048,6,43.3,259.8,B000291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020025,2024-07-16T11:01:00,D0049,2,82.09,164.18,B000297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020026,2024-07-16T13:42:00,D0050,4,22.42,89.68,B000310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020027,2024-07-17T15:26:00,D0001,8,10.71,85.68,B000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020028,2024-07-17T15:00:00,D0003,2,84.38,168.76,B000318,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020029,2024-07-17T17:56:00,D0005,5,52.09,260.45,B000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020030,2024-07-17T17:13:00,D0006,1,61.77,61.77,B000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020031,2024-07-17T19:53:00,D0007,4,74.09,296.36,B000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020032,2024-07-17T08:54:00,D0008,1,62.15,62.15,B000313,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020033,2024-07-17T09:05:00,D0009,5,21.38,106.9,B000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020034,2024-07-17T18:25:00,D0010,1,47.12,47.12,B000282,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020035,2024-07-17T15:54:00,D0011,6,50.9,305.4,B000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020036,2024-07-17T19:18:00,D0016,4,51.61,206.44,B000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020037,2024-07-17T20:50:00,D0017,1,51.11,51.11,B000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020038,2024-07-17T11:32:00,D0018,7,78.06,546.42,B000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020039,2024-07-17T10:50:00,D0021,8,57.92,463.36,B000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020040,2024-07-17T11:19:00,D0024,2,25.32,50.64,B000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020041,2024-07-17T20:31:00,D0025,1,3.32,3.32,B000025,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020042,2024-07-17T18:30:00,D0026,1,84.52,84.52,B000026,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020043,2024-07-17T08:24:00,D0027,8,21.0,168.0,B000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020044,2024-07-17T20:03:00,D0029,4,13.88,55.52,B000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020045,2024-07-17T19:42:00,D0030,1,29.59,29.59,B000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020046,2024-07-17T10:32:00,D0031,1,68.71,68.71,B000258,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020047,2024-07-17T08:12:00,D0032,2,53.65,107.3,B000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020048,2024-07-17T14:35:00,D0033,1,66.98,66.98,B000270,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020049,2024-07-17T18:38:00,D0034,1,34.89,34.89,B000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020050,2024-07-17T20:18:00,D0035,4,13.01,52.04,B000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020051,2024-07-17T13:28:00,D0037,1,46.49,46.49,B000315,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020052,2024-07-17T15:39:00,D0038,4,3.72,14.88,B000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020053,2024-07-17T17:00:00,D0039,1,61.94,61.94,B000306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020054,2024-07-17T15:35:00,D0040,1,46.28,46.28,B000040,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020055,2024-07-17T12:37:00,D0041,1,102.43,102.43,B000314,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020056,2024-07-17T15:27:00,D0042,6,21.23,127.38,B000292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020057,2024-07-17T20:17:00,D0043,6,38.77,232.62,B000311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020058,2024-07-17T19:00:00,D0046,4,51.02,204.08,B000298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020059,2024-07-17T17:08:00,D0047,1,33.93,33.93,B000295,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020060,2024-07-17T14:02:00,D0048,7,43.3,303.1,B000291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020061,2024-07-17T14:14:00,D0049,1,82.09,82.09,B000297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020062,2024-07-17T20:32:00,D0050,3,22.42,67.26,B000310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020063,2024-07-18T10:59:00,D0001,7,10.71,74.97,B000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020064,2024-07-18T16:32:00,D0002,1,68.21,68.21,B000002,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020065,2024-07-18T21:13:00,D0003,1,84.38,84.38,B000318,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020066,2024-07-18T14:11:00,D0005,6,52.09,312.54,B000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020067,2024-07-18T16:49:00,D0006,2,61.77,123.54,B000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020068,2024-07-18T12:16:00,D0007,2,74.09,148.18,B000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020069,2024-07-18T15:46:00,D0008,1,62.15,62.15,B000313,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020070,2024-07-18T16:04:00,D0009,8,21.38,171.04,B000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020071,2024-07-18T19:40:00,D0010,1,47.12,47.12,B000282,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020072,2024-07-18T08:32:00,D0011,4,50.9,203.6,B000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020073,2024-07-18T09:27:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020074,2024-07-18T10:02:00,D0016,8,51.61,412.88,B000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020075,2024-07-18T13:33:00,D0017,1,51.11,51.11,B000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020076,2024-07-18T14:54:00,D0018,10,78.06,780.6,B000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020077,2024-07-18T17:55:00,D0021,7,57.92,405.44,B000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020078,2024-07-18T09:02:00,D0022,1,35.59,35.59,B000319,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020079,2024-07-18T09:51:00,D0023,1,55.78,55.78,B000023,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020080,2024-07-18T10:13:00,D0024,1,25.32,25.32,B000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020081,2024-07-18T09:55:00,D0026,1,84.52,84.52,B000026,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020082,2024-07-18T20:30:00,D0027,6,21.0,126.0,B000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020083,2024-07-18T14:05:00,D0029,3,13.88,41.64,B000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020084,2024-07-18T13:04:00,D0030,1,29.59,29.59,B000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020085,2024-07-18T14:29:00,D0032,2,53.65,107.3,B000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020086,2024-07-18T16:04:00,D0034,1,34.89,34.89,B000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020087,2024-07-18T13:16:00,D0035,6,13.01,78.06,B000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020088,2024-07-18T20:52:00,D0038,2,3.72,7.44,B000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020089,2024-07-18T12:24:00,D0039,1,61.94,61.94,B000306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020090,2024-07-18T14:53:00,D0040,1,46.28,46.28,B000040,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020091,2024-07-18T11:28:00,D0041,1,102.43,102.43,B000314,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020092,2024-07-18T21:35:00,D0042,6,21.23,127.38,B000292,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020093,2024-07-18T15:58:00,D0043,10,38.77,387.7,B000311,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020094,2024-07-18T14:40:00,D0046,4,51.02,204.08,B000298,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020095,2024-07-18T19:36:00,D0048,10,43.3,433.0,B000291,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020096,2024-07-18T09:56:00,D0049,1,82.09,82.09,B000297,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020097,2024-07-18T14:14:00,D0050,3,22.42,67.26,B000310,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020098,2024-07-19T09:45:00,D0001,5,10.71,53.55,B000299,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020099,2024-07-19T21:30:00,D0003,1,84.38,84.38,B000318,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020100,2024-07-19T17:17:00,D0005,5,52.09,260.45,B000287,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020101,2024-07-19T08:57:00,D0006,3,61.77,185.31,B000293,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020102,2024-07-19T20:37:00,D0007,2,74.09,148.18,B000309,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020103,2024-07-19T14:20:00,D0009,6,21.38,128.28,B000296,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020104,2024-07-19T14:13:00,D0010,1,47.12,47.12,B000282,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020105,2024-07-19T11:19:00,D0011,5,50.9,254.5,B000290,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020106,2024-07-19T10:49:00,D0012,1,30.61,30.61,B000012,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020107,2024-07-19T12:21:00,D0016,5,51.61,258.05,B000300,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020108,2024-07-19T14:57:00,D0017,1,51.11,51.11,B000305,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020109,2024-07-19T19:11:00,D0018,6,78.06,468.36,B000301,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020110,2024-07-19T18:32:00,D0021,6,57.92,347.52,B000308,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020111,2024-07-19T10:35:00,D0022,1,35.59,35.59,B000319,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020112,2024-07-19T20:36:00,D0024,1,25.32,25.32,B000312,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020113,2024-07-19T12:54:00,D0027,11,21.0,231.0,B000302,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020114,2024-07-19T16:26:00,D0028,1,46.99,46.99,B000028,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020115,2024-07-19T11:53:00,D0029,7,13.88,97.16,B000289,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020116,2024-07-19T17:28:00,D0030,1,29.59,29.59,B000316,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020117,2024-07-19T09:09:00,D0032,4,53.65,214.6,B000303,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020118,2024-07-19T11:47:00,D0033,1,66.98,66.98,B000320,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020119,2024-07-19T15:36:00,D0034,1,34.89,34.89,B000304,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020120,2024-07-19T21:49:00,D0035,5,13.01,65.05,B000317,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020121,2024-07-19T13:33:00,D0036,1,47.28,47.28,B000036,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020122,2024-07-19T12:57:00,D0037,1,46.49,46.49,B000315,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020123,2024-07-19T09:32:00,D0038,3,3.72,11.16,B000307,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
SALE00020124,2024-07-19T11:46:00,D0039,1,61.94,61.94,B000306,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
